folio,Suma de numeroPago,Year,Quarter,Month,Day,Suma de montoEsperado,Suma de montoRecibido
74,24,2026,Qtr 2,May,21,"$233,85","$0,00"
74,25,2026,Qtr 2,May,28,"$233,85","$0,00"
76,0,2025,Qtr 4,December,11,"$600,00","$600,00"
76,1,2025,Qtr 4,December,18,"$380,00","$380,00"
76,2,2025,Qtr 4,December,25,"$380,00","$380,00"
76,3,2026,Qtr 1,January,1,"$380,00","$380,00"
76,4,2026,Qtr 1,January,8,"$380,00","$380,00"
76,5,2026,Qtr 1,January,15,"$380,00","$380,00"
76,6,2026,Qtr 1,January,22,"$380,00","$0,00"
76,7,2026,Qtr 1,January,29,"$380,00","$0,00"
76,8,2026,Qtr 1,February,5,"$380,00","$0,00"
76,9,2026,Qtr 1,February,12,"$380,00","$0,00"
76,10,2026,Qtr 1,February,19,"$380,00","$0,00"
77,0,2025,Qtr 4,December,2,"$799,00","$799,00"
77,1,2025,Qtr 4,December,9,"$233,85","$233,85"
77,2,2025,Qtr 4,December,16,"$233,85","$233,85"
77,3,2025,Qtr 4,December,23,"$233,85","$233,85"
77,4,2025,Qtr 4,December,30,"$233,85","$233,85"
77,5,2026,Qtr 1,January,6,"$233,85","$233,85"
77,6,2026,Qtr 1,January,13,"$233,85","$233,85"
77,7,2026,Qtr 1,January,20,"$233,85","$0,00"
77,8,2026,Qtr 1,January,27,"$233,85","$0,00"
77,9,2026,Qtr 1,February,3,"$233,85","$0,00"
77,10,2026,Qtr 1,February,10,"$233,85","$0,00"
77,11,2026,Qtr 1,February,17,"$233,85","$0,00"
77,12,2026,Qtr 1,February,24,"$233,85","$0,00"
77,13,2026,Qtr 1,March,3,"$233,85","$0,00"
77,14,2026,Qtr 1,March,10,"$233,85","$0,00"
77,15,2026,Qtr 1,March,17,"$233,85","$0,00"
77,16,2026,Qtr 1,March,24,"$233,85","$0,00"
77,17,2026,Qtr 1,March,31,"$233,85","$0,00"
77,18,2026,Qtr 2,April,7,"$233,85","$0,00"
77,19,2026,Qtr 2,April,14,"$233,85","$0,00"
77,20,2026,Qtr 2,April,21,"$233,85","$0,00"
77,21,2026,Qtr 2,April,28,"$233,85","$0,00"
77,22,2026,Qtr 2,May,5,"$233,85","$0,00"
77,23,2026,Qtr 2,May,12,"$233,85","$0,00"
77,24,2026,Qtr 2,May,19,"$233,85","$0,00"
77,25,2026,Qtr 2,May,26,"$233,85","$0,00"
77,26,2026,Qtr 2,June,2,"$233,85","$0,00"
80,0,2025,Qtr 4,November,17,"$550,00","$549,90"
80,1,2025,Qtr 4,November,24,"$361,67","$361,67"
80,2,2025,Qtr 4,December,1,"$361,67","$361,67"
80,3,2025,Qtr 4,December,8,"$361,67","$361,67"
80,4,2025,Qtr 4,December,15,"$361,67","$361,67"
80,5,2025,Qtr 4,December,22,"$361,67","$361,67"
80,6,2025,Qtr 4,December,29,"$361,67","$361,67"
80,7,2026,Qtr 1,January,5,"$361,67","$361,67"
80,8,2026,Qtr 1,January,12,"$361,67","$361,67"
80,9,2026,Qtr 1,January,19,"$361,67","$361,67"
80,10,2026,Qtr 1,January,26,"$361,67","$0,00"
80,11,2026,Qtr 1,February,2,"$361,67","$0,00"
80,12,2026,Qtr 1,February,9,"$361,67","$0,00"
80,13,2026,Qtr 1,February,16,"$361,67","$0,00"
80,14,2026,Qtr 1,February,23,"$361,67","$0,00"
80,15,2026,Qtr 1,March,2,"$361,67","$0,00"
80,16,2026,Qtr 1,March,9,"$361,67","$0,00"
80,17,2026,Qtr 1,March,16,"$361,67","$0,00"
80,18,2026,Qtr 1,March,23,"$361,67","$0,00"
80,19,2026,Qtr 1,March,30,"$361,67","$0,00"
80,20,2026,Qtr 2,April,6,"$361,67","$0,00"
80,21,2026,Qtr 2,April,13,"$361,67","$0,00"
80,22,2026,Qtr 2,April,20,"$361,67","$0,00"
80,23,2026,Qtr 2,April,27,"$361,67","$0,00"
80,24,2026,Qtr 2,May,4,"$361,67","$0,00"
80,25,2026,Qtr 2,May,11,"$361,67","$0,00"
80,26,2026,Qtr 2,May,18,"$361,67","$0,00"
81,0,2025,Qtr 4,November,20,"$0,00","$0,00"
81,1,2025,Qtr 4,November,27,"$559,94","$559,94"
81,2,2025,Qtr 4,December,4,"$559,94","$559,94"
81,3,2025,Qtr 4,December,11,"$559,94","$559,94"
81,4,2025,Qtr 4,December,18,"$559,94","$559,94"
81,5,2025,Qtr 4,December,25,"$559,94","$559,94"
81,6,2026,Qtr 1,January,1,"$559,94","$559,94"
81,7,2026,Qtr 1,January,8,"$559,94","$559,94"
81,8,2026,Qtr 1,January,15,"$559,94","$559,94"
81,9,2026,Qtr 1,January,22,"$559,94","$0,00"
81,10,2026,Qtr 1,January,29,"$559,94","$0,00"
81,11,2026,Qtr 1,February,5,"$559,94","$0,00"
81,12,2026,Qtr 1,February,12,"$559,94","$0,00"
81,13,2026,Qtr 1,February,19,"$559,94","$0,00"
81,14,2026,Qtr 1,February,26,"$559,94","$0,00"
81,15,2026,Qtr 1,March,5,"$559,94","$0,00"
81,16,2026,Qtr 1,March,12,"$559,94","$0,00"
81,17,2026,Qtr 1,March,19,"$559,94","$0,00"
81,18,2026,Qtr 1,March,26,"$559,94","$0,00"
81,19,2026,Qtr 2,April,2,"$559,94","$0,00"
81,20,2026,Qtr 2,April,9,"$559,94","$0,00"
81,21,2026,Qtr 2,April,16,"$559,94","$0,00"
81,22,2026,Qtr 2,April,23,"$559,94","$0,00"
81,23,2026,Qtr 2,April,30,"$559,94","$0,00"
81,24,2026,Qtr 2,May,7,"$559,94","$0,00"
81,25,2026,Qtr 2,May,14,"$559,94","$0,00"
81,26,2026,Qtr 2,May,21,"$559,94","$0,00"
89,0,2025,Qtr 4,October,12,"$799,00","$799,00"
89,1,2025,Qtr 4,October,19,"$160,47","$160,47"
89,2,2025,Qtr 4,October,26,"$160,47","$160,47"
89,3,2025,Qtr 4,November,2,"$160,47","$160,47"
89,4,2025,Qtr 4,November,9,"$160,47","$160,47"
89,5,2025,Qtr 4,November,16,"$160,47","$160,47"
89,6,2025,Qtr 4,November,23,"$160,47","$160,47"
89,7,2025,Qtr 4,November,30,"$160,47","$160,47"
89,8,2025,Qtr 4,December,7,"$160,47","$160,47"
89,9,2025,Qtr 4,December,14,"$160,47","$160,47"
89,10,2025,Qtr 4,December,21,"$160,47","$160,47"
89,11,2025,Qtr 4,December,28,"$160,47","$160,47"
89,12,2026,Qtr 1,January,4,"$160,47","$160,47"
89,13,2026,Qtr 1,January,11,"$160,47","$160,47"
89,14,2026,Qtr 1,January,18,"$160,47","$160,47"
89,15,2026,Qtr 1,January,25,"$160,47","$0,00"
89,16,2026,Qtr 1,February,1,"$160,47","$0,00"
89,17,2026,Qtr 1,February,8,"$160,47","$0,00"
89,18,2026,Qtr 1,February,15,"$160,47","$0,00"
89,19,2026,Qtr 1,February,22,"$160,47","$0,00"
89,20,2026,Qtr 1,March,1,"$160,47","$0,00"
89,21,2026,Qtr 1,March,8,"$160,47","$0,00"
89,22,2026,Qtr 1,March,15,"$160,47","$0,00"
89,23,2026,Qtr 1,March,22,"$160,47","$0,00"
89,24,2026,Qtr 1,March,29,"$160,47","$0,00"
89,25,2026,Qtr 2,April,5,"$160,47","$0,00"
89,26,2026,Qtr 2,April,12,"$160,47","$0,00"
89,27,2026,Qtr 2,April,19,"$160,47","$0,00"
89,28,2026,Qtr 2,April,26,"$160,47","$0,00"
89,29,2026,Qtr 2,May,3,"$160,47","$0,00"
89,30,2026,Qtr 2,May,10,"$160,47","$0,00"
89,31,2026,Qtr 2,May,17,"$160,47","$0,00"
89,32,2026,Qtr 2,May,24,"$160,47","$0,00"
89,33,2026,Qtr 2,May,31,"$160,47","$0,00"
90,0,2025,Qtr 4,October,11,"$799,00","$799,00"
90,1,2025,Qtr 4,October,18,"$320,00","$320,00"
90,2,2025,Qtr 4,October,25,"$320,00","$320,00"
90,3,2025,Qtr 4,November,1,"$320,00","$320,00"
90,4,2025,Qtr 4,November,8,"$320,00","$320,00"
90,5,2025,Qtr 4,November,15,"$320,00","$320,00"
90,6,2025,Qtr 4,November,22,"$320,00","$320,00"
90,7,2025,Qtr 4,November,29,"$320,00","$320,00"
90,8,2025,Qtr 4,December,6,"$320,00","$320,00"
90,9,2025,Qtr 4,December,13,"$320,00","$320,00"
90,10,2025,Qtr 4,December,20,"$320,00","$320,00"
90,11,2025,Qtr 4,December,27,"$320,00","$320,00"
90,12,2026,Qtr 1,January,3,"$320,00","$320,00"
90,13,2026,Qtr 1,January,10,"$320,00","$320,00"
90,14,2026,Qtr 1,January,17,"$320,00","$320,00"
90,15,2026,Qtr 1,January,24,"$320,00","$320,00"
91,0,2025,Qtr 4,October,10,"$999,00","$999,00"
91,1,2025,Qtr 4,October,17,"$258,00","$258,00"
91,2,2025,Qtr 4,October,24,"$258,00","$258,00"
91,3,2025,Qtr 4,October,31,"$258,00","$258,00"
91,4,2025,Qtr 4,November,7,"$258,00","$258,00"
91,5,2025,Qtr 4,November,14,"$258,00","$258,00"
91,6,2025,Qtr 4,November,21,"$258,00","$258,00"
91,7,2025,Qtr 4,November,28,"$258,00","$258,00"
91,8,2025,Qtr 4,December,5,"$258,00","$258,00"
91,9,2025,Qtr 4,December,12,"$258,00","$258,00"
91,10,2025,Qtr 4,December,19,"$258,00","$258,00"
91,11,2025,Qtr 4,December,26,"$258,00","$258,00"
91,12,2026,Qtr 1,January,2,"$258,00","$258,00"
91,13,2026,Qtr 1,January,9,"$258,00","$258,00"
91,14,2026,Qtr 1,January,16,"$258,00","$258,00"
91,15,2026,Qtr 1,January,23,"$258,00","$0,00"
91,16,2026,Qtr 1,January,30,"$258,00","$0,00"
91,17,2026,Qtr 1,February,6,"$258,00","$0,00"
91,18,2026,Qtr 1,February,13,"$258,00","$0,00"
91,19,2026,Qtr 1,February,20,"$258,00","$0,00"
91,20,2026,Qtr 1,February,27,"$258,00","$0,00"
91,21,2026,Qtr 1,March,6,"$258,00","$0,00"
91,22,2026,Qtr 1,March,13,"$258,00","$0,00"
91,23,2026,Qtr 1,March,20,"$258,00","$0,00"
91,24,2026,Qtr 1,March,27,"$258,00","$0,00"
91,25,2026,Qtr 2,April,3,"$258,00","$0,00"
91,26,2026,Qtr 2,April,10,"$258,00","$0,00"
91,27,2026,Qtr 2,April,17,"$258,00","$0,00"
91,28,2026,Qtr 2,April,24,"$258,00","$0,00"
91,29,2026,Qtr 2,May,1,"$258,00","$0,00"
91,30,2026,Qtr 2,May,8,"$258,00","$0,00"
91,31,2026,Qtr 2,May,15,"$258,00","$0,00"
91,32,2026,Qtr 2,May,22,"$258,00","$0,00"
91,33,2026,Qtr 2,May,29,"$258,00","$0,00"
93,0,2025,Qtr 4,October,18,"$1249,00","$1249,00"
93,1,2025,Qtr 4,October,25,"$221,98","$221,98"
93,2,2025,Qtr 4,November,1,"$221,98","$221,98"
93,3,2025,Qtr 4,November,8,"$221,98","$221,98"
93,4,2025,Qtr 4,November,15,"$221,98","$221,98"
93,5,2025,Qtr 4,November,22,"$221,98","$221,98"
93,6,2025,Qtr 4,November,29,"$221,98","$221,98"
93,7,2025,Qtr 4,December,6,"$221,98","$221,98"
93,8,2025,Qtr 4,December,13,"$221,98","$221,98"
93,9,2025,Qtr 4,December,20,"$221,98","$221,98"
93,10,2025,Qtr 4,December,27,"$221,98","$221,98"
93,11,2026,Qtr 1,January,3,"$221,98","$221,98"
93,12,2026,Qtr 1,January,10,"$221,98","$221,98"
93,13,2026,Qtr 1,January,17,"$221,98","$221,98"
93,14,2026,Qtr 1,January,24,"$221,98","$0,00"
93,15,2026,Qtr 1,January,31,"$221,98","$0,00"
93,16,2026,Qtr 1,February,7,"$221,98","$0,00"
93,17,2026,Qtr 1,February,14,"$221,98","$0,00"
93,18,2026,Qtr 1,February,21,"$221,98","$0,00"
93,19,2026,Qtr 1,February,28,"$221,98","$0,00"
93,20,2026,Qtr 1,March,7,"$221,98","$0,00"
93,21,2026,Qtr 1,March,14,"$221,98","$0,00"
93,22,2026,Qtr 1,March,21,"$221,98","$0,00"
93,23,2026,Qtr 1,March,28,"$221,98","$0,00"
93,24,2026,Qtr 2,April,4,"$221,98","$0,00"
93,25,2026,Qtr 2,April,11,"$221,98","$0,00"
93,26,2026,Qtr 2,April,18,"$221,98","$0,00"
93,27,2026,Qtr 2,April,25,"$221,98","$0,00"
93,28,2026,Qtr 2,May,2,"$221,98","$0,00"
93,29,2026,Qtr 2,May,9,"$221,98","$0,00"
93,30,2026,Qtr 2,May,16,"$221,98","$0,00"
93,31,2026,Qtr 2,May,23,"$221,98","$0,00"
93,32,2026,Qtr 2,May,30,"$221,98","$0,00"
96,0,2025,Qtr 4,November,1,"$799,00","$799,00"
96,1,2025,Qtr 4,November,8,"$219,23","$219,23"
96,2,2025,Qtr 4,November,15,"$219,23","$219,23"
96,3,2025,Qtr 4,November,22,"$219,23","$219,23"
96,4,2025,Qtr 4,November,29,"$219,23","$219,23"
96,5,2025,Qtr 4,December,6,"$219,23","$219,23"
96,6,2025,Qtr 4,December,13,"$219,23","$219,23"
96,7,2025,Qtr 4,December,20,"$219,23","$219,23"
96,8,2025,Qtr 4,December,27,"$219,23","$219,23"
96,9,2026,Qtr 1,January,3,"$219,23","$219,23"
96,10,2026,Qtr 1,January,10,"$219,23","$219,23"
96,11,2026,Qtr 1,January,17,"$219,23","$219,23"
96,12,2026,Qtr 1,January,24,"$219,23","$0,00"
96,13,2026,Qtr 1,January,31,"$219,23","$0,00"
96,14,2026,Qtr 1,February,7,"$219,23","$0,00"
96,15,2026,Qtr 1,February,14,"$219,23","$0,00"
96,16,2026,Qtr 1,February,21,"$219,23","$0,00"
96,17,2026,Qtr 1,February,28,"$219,23","$0,00"
96,18,2026,Qtr 1,March,7,"$219,23","$0,00"
96,19,2026,Qtr 1,March,14,"$219,23","$0,00"
96,20,2026,Qtr 1,March,21,"$219,23","$0,00"
96,21,2026,Qtr 1,March,28,"$219,23","$0,00"
96,22,2026,Qtr 2,April,4,"$219,23","$0,00"
96,23,2026,Qtr 2,April,11,"$219,23","$0,00"
96,24,2026,Qtr 2,April,18,"$219,23","$0,00"
96,25,2026,Qtr 2,April,25,"$219,23","$0,00"
96,26,2026,Qtr 2,May,2,"$219,23","$0,00"
97,0,2025,Qtr 4,October,15,"$200,00","$200,00"
97,1,2025,Qtr 4,October,22,"$168,33","$168,33"
97,2,2025,Qtr 4,October,29,"$168,33","$168,33"
97,3,2025,Qtr 4,November,5,"$168,33","$168,33"
97,4,2025,Qtr 4,November,12,"$168,33","$168,33"
97,5,2025,Qtr 4,November,19,"$168,33","$168,33"
97,6,2025,Qtr 4,November,26,"$168,33","$168,33"
97,7,2025,Qtr 4,December,3,"$168,33","$168,33"
97,8,2025,Qtr 4,December,10,"$168,33","$168,33"
97,9,2025,Qtr 4,December,17,"$168,33","$168,33"
97,10,2025,Qtr 4,December,24,"$168,33","$168,33"
97,11,2025,Qtr 4,December,31,"$168,33","$168,33"
97,12,2026,Qtr 1,January,7,"$168,33","$168,37"
100,0,2025,Qtr 4,October,19,"$799,00","$799,00"
100,1,2025,Qtr 4,October,26,"$219,23","$219,23"
100,2,2025,Qtr 4,November,2,"$219,23","$219,23"
100,3,2025,Qtr 4,November,9,"$219,23","$219,23"
100,4,2025,Qtr 4,November,16,"$219,23","$219,23"
100,5,2025,Qtr 4,November,23,"$219,23","$219,23"
100,6,2025,Qtr 4,November,30,"$219,23","$219,23"
100,7,2025,Qtr 4,December,7,"$219,23","$219,23"
100,8,2025,Qtr 4,December,14,"$219,23","$219,23"
100,9,2025,Qtr 4,December,21,"$219,23","$219,23"
100,10,2025,Qtr 4,December,28,"$219,23","$219,23"
100,11,2026,Qtr 1,January,4,"$219,23","$219,23"
100,12,2026,Qtr 1,January,11,"$219,23","$219,23"
100,13,2026,Qtr 1,January,18,"$219,23","$219,23"
100,14,2026,Qtr 1,January,25,"$219,23","$0,00"
100,15,2026,Qtr 1,February,1,"$219,23","$0,00"
100,16,2026,Qtr 1,February,8,"$219,23","$0,00"
100,17,2026,Qtr 1,February,15,"$219,23","$0,00"
100,18,2026,Qtr 1,February,22,"$219,23","$0,00"
100,19,2026,Qtr 1,March,1,"$219,23","$0,00"
100,20,2026,Qtr 1,March,8,"$219,23","$0,00"
100,21,2026,Qtr 1,March,15,"$219,23","$0,00"
100,22,2026,Qtr 1,March,22,"$219,23","$0,00"
100,23,2026,Qtr 1,March,29,"$219,23","$0,00"
100,24,2026,Qtr 2,April,5,"$219,23","$0,00"
100,25,2026,Qtr 2,April,12,"$219,23","$0,00"
100,26,2026,Qtr 2,April,19,"$219,23","$0,00"
103,0,2025,Qtr 4,October,3,"$1250,00","$1250,00"
103,1,2025,Qtr 4,October,10,"$474,90","$474,90"
103,2,2025,Qtr 4,October,17,"$474,90","$474,90"
103,3,2025,Qtr 4,October,24,"$474,90","$474,90"
103,4,2025,Qtr 4,October,31,"$474,90","$474,90"
103,5,2025,Qtr 4,November,7,"$474,90","$474,90"
103,6,2025,Qtr 4,November,14,"$474,90","$474,90"
103,7,2025,Qtr 4,November,21,"$474,90","$474,90"
103,8,2025,Qtr 4,November,28,"$474,90","$474,90"
103,9,2025,Qtr 4,December,5,"$474,90","$474,90"
103,10,2025,Qtr 4,December,12,"$474,90","$474,90"
103,11,2025,Qtr 4,December,19,"$474,90","$474,90"
103,12,2025,Qtr 4,December,26,"$474,90","$474,90"
103,13,2026,Qtr 1,January,2,"$474,90","$474,90"
103,14,2026,Qtr 1,January,9,"$474,90","$474,90"
103,15,2026,Qtr 1,January,16,"$474,90","$474,90"
104,0,2025,Qtr 4,October,4,"$799,00","$799,00"
104,1,2025,Qtr 4,October,11,"$320,00","$320,00"
104,2,2025,Qtr 4,October,18,"$320,00","$320,00"
104,3,2025,Qtr 4,October,25,"$320,00","$320,00"
104,4,2025,Qtr 4,November,1,"$320,00","$320,00"
104,5,2025,Qtr 4,November,8,"$320,00","$320,00"
104,6,2025,Qtr 4,November,15,"$320,00","$320,00"
104,7,2025,Qtr 4,November,22,"$320,00","$320,00"
104,8,2025,Qtr 4,November,29,"$320,00","$320,00"
104,9,2025,Qtr 4,December,6,"$320,00","$320,00"
104,10,2025,Qtr 4,December,13,"$320,00","$320,00"
104,11,2025,Qtr 4,December,20,"$320,00","$320,00"
104,12,2025,Qtr 4,December,27,"$320,00","$320,00"
104,13,2026,Qtr 1,January,3,"$320,00","$320,00"
104,14,2026,Qtr 1,January,10,"$320,00","$320,00"
104,15,2026,Qtr 1,January,17,"$320,00","$320,00"
105,0,2025,Qtr 4,October,3,"$799,00","$799,00"
105,1,2025,Qtr 4,October,10,"$160,47","$160,47"
105,2,2025,Qtr 4,October,17,"$160,47","$160,47"
105,3,2025,Qtr 4,October,24,"$160,47","$160,47"
105,4,2025,Qtr 4,October,31,"$160,47","$160,47"
105,5,2025,Qtr 4,November,7,"$160,47","$160,47"
105,6,2025,Qtr 4,November,14,"$160,47","$160,47"
105,7,2025,Qtr 4,November,21,"$160,47","$160,47"
105,8,2025,Qtr 4,November,28,"$160,47","$160,47"
105,9,2025,Qtr 4,December,5,"$160,47","$160,47"
105,10,2025,Qtr 4,December,12,"$160,47","$160,47"
105,11,2025,Qtr 4,December,19,"$160,47","$160,47"
105,12,2025,Qtr 4,December,26,"$160,47","$160,47"
105,13,2026,Qtr 1,January,2,"$160,47","$160,47"
105,14,2026,Qtr 1,January,9,"$160,47","$160,47"
105,15,2026,Qtr 1,January,16,"$160,47","$160,47"
105,16,2026,Qtr 1,January,23,"$160,47","$0,00"
105,17,2026,Qtr 1,January,30,"$160,47","$0,00"
105,18,2026,Qtr 1,February,6,"$160,47","$0,00"
105,19,2026,Qtr 1,February,13,"$160,47","$0,00"
105,20,2026,Qtr 1,February,20,"$160,47","$0,00"
105,21,2026,Qtr 1,February,27,"$160,47","$0,00"
105,22,2026,Qtr 1,March,6,"$160,47","$0,00"
105,23,2026,Qtr 1,March,13,"$160,47","$0,00"
105,24,2026,Qtr 1,March,20,"$160,47","$0,00"
105,25,2026,Qtr 1,March,27,"$160,47","$0,00"
105,26,2026,Qtr 2,April,3,"$160,47","$0,00"
105,27,2026,Qtr 2,April,10,"$160,47","$0,00"
105,28,2026,Qtr 2,April,17,"$160,47","$0,00"
105,29,2026,Qtr 2,April,24,"$160,47","$0,00"
105,30,2026,Qtr 2,May,1,"$160,47","$0,00"
105,31,2026,Qtr 2,May,8,"$160,47","$0,00"
105,32,2026,Qtr 2,May,15,"$160,47","$0,00"
105,33,2026,Qtr 2,May,22,"$160,47","$0,00"
105,34,2026,Qtr 2,May,29,"$160,47","$0,00"
109,0,2025,Qtr 4,October,5,"$799,00","$799,00"
109,1,2025,Qtr 4,October,12,"$192,00","$192,00"
109,2,2025,Qtr 4,October,19,"$192,00","$192,00"
109,3,2025,Qtr 4,October,26,"$192,00","$192,00"
109,4,2025,Qtr 4,November,2,"$192,00","$192,00"
109,5,2025,Qtr 4,November,9,"$192,00","$192,00"
109,6,2025,Qtr 4,November,16,"$192,00","$192,00"
109,7,2025,Qtr 4,November,23,"$192,00","$192,00"
109,8,2025,Qtr 4,November,30,"$192,00","$192,00"
109,9,2025,Qtr 4,December,7,"$192,00","$192,00"
109,10,2025,Qtr 4,December,14,"$192,00","$192,00"
109,11,2025,Qtr 4,December,21,"$192,00","$192,00"
109,12,2025,Qtr 4,December,28,"$192,00","$192,00"
109,13,2026,Qtr 1,January,4,"$192,00","$192,00"
109,14,2026,Qtr 1,January,11,"$192,00","$192,00"
109,15,2026,Qtr 1,January,18,"$192,00","$192,00"
109,16,2026,Qtr 1,January,25,"$192,00","$0,00"
109,17,2026,Qtr 1,February,1,"$192,00","$0,00"
109,18,2026,Qtr 1,February,8,"$192,00","$0,00"
109,19,2026,Qtr 1,February,15,"$192,00","$0,00"
109,20,2026,Qtr 1,February,22,"$192,00","$0,00"
109,21,2026,Qtr 1,March,1,"$192,00","$0,00"
109,22,2026,Qtr 1,March,8,"$192,00","$0,00"
109,23,2026,Qtr 1,March,15,"$192,00","$0,00"
109,24,2026,Qtr 1,March,22,"$192,00","$0,00"
109,25,2026,Qtr 1,March,29,"$192,00","$0,00"
109,26,2026,Qtr 2,April,5,"$192,00","$0,00"
109,27,2026,Qtr 2,April,12,"$192,00","$0,00"
109,28,2026,Qtr 2,April,19,"$192,00","$0,00"
109,29,2026,Qtr 2,April,26,"$192,00","$0,00"
109,30,2026,Qtr 2,May,3,"$192,00","$0,00"
109,31,2026,Qtr 2,May,10,"$192,00","$0,00"
109,32,2026,Qtr 2,May,17,"$192,00","$0,00"
109,33,2026,Qtr 2,May,24,"$192,00","$0,00"
109,34,2026,Qtr 2,May,31,"$192,00","$0,00"
111,0,2025,Qtr 3,September,19,"$799,00","$799,00"
111,1,2025,Qtr 3,September,26,"$283,33","$283,33"
111,2,2025,Qtr 4,October,3,"$283,33","$283,33"
111,3,2025,Qtr 4,October,10,"$283,33","$283,33"
111,4,2025,Qtr 4,October,17,"$283,33","$283,33"
111,5,2025,Qtr 4,October,24,"$283,33","$283,33"
111,6,2025,Qtr 4,October,31,"$283,33","$283,33"
111,7,2025,Qtr 4,November,7,"$283,33","$283,33"
111,8,2025,Qtr 4,November,14,"$283,33","$283,33"
111,9,2025,Qtr 4,November,21,"$283,33","$283,33"
111,10,2025,Qtr 4,November,28,"$283,33","$283,33"
111,11,2025,Qtr 4,December,5,"$283,33","$283,33"
111,12,2025,Qtr 4,December,12,"$283,33","$283,33"
111,13,2025,Qtr 4,December,19,"$283,33","$283,33"
111,14,2025,Qtr 4,December,26,"$283,33","$283,33"
111,15,2026,Qtr 1,January,2,"$283,33","$283,33"
111,16,2026,Qtr 1,January,9,"$283,33","$283,33"
111,17,2026,Qtr 1,January,16,"$283,33","$283,33"
111,18,2026,Qtr 1,January,23,"$283,33","$0,00"
113,0,2025,Qtr 3,September,24,"$999,00","$999,00"
113,1,2025,Qtr 4,October,1,"$350,77","$350,77"
113,2,2025,Qtr 4,October,8,"$350,77","$350,77"
113,3,2025,Qtr 4,October,15,"$350,77","$350,77"
113,4,2025,Qtr 4,October,22,"$350,77","$350,77"
113,5,2025,Qtr 4,October,29,"$350,77","$350,77"
113,6,2025,Qtr 4,November,5,"$350,77","$350,77"
113,7,2025,Qtr 4,November,12,"$350,77","$350,77"
113,8,2025,Qtr 4,November,19,"$350,77","$350,77"
113,9,2025,Qtr 4,November,26,"$350,77","$350,77"
113,10,2025,Qtr 4,December,3,"$350,77","$350,77"
113,11,2025,Qtr 4,December,10,"$350,77","$350,77"
113,12,2025,Qtr 4,December,17,"$350,77","$350,77"
113,13,2025,Qtr 4,December,24,"$350,77","$350,77"
113,14,2025,Qtr 4,December,31,"$350,77","$350,77"
113,15,2026,Qtr 1,January,7,"$350,77","$350,77"
113,16,2026,Qtr 1,January,14,"$350,77","$350,77"
113,17,2026,Qtr 1,January,21,"$350,77","$0,00"
113,18,2026,Qtr 1,January,28,"$350,77","$0,00"
113,19,2026,Qtr 1,February,4,"$350,77","$0,00"
113,20,2026,Qtr 1,February,11,"$350,77","$0,00"
113,21,2026,Qtr 1,February,18,"$350,77","$0,00"
113,22,2026,Qtr 1,February,25,"$350,77","$0,00"
113,23,2026,Qtr 1,March,4,"$350,77","$0,00"
113,24,2026,Qtr 1,March,11,"$350,77","$0,00"
113,25,2026,Qtr 1,March,18,"$350,77","$0,00"
113,26,2026,Qtr 1,March,25,"$350,77","$0,00"
115,0,2025,Qtr 3,September,20,"$799,00","$799,00"
115,1,2025,Qtr 3,September,27,"$300,00","$300,00"
115,2,2025,Qtr 4,October,4,"$300,00","$300,00"
115,3,2025,Qtr 4,October,11,"$300,00","$300,00"
115,4,2025,Qtr 4,October,18,"$300,00","$300,00"
115,5,2025,Qtr 4,October,25,"$300,00","$300,00"
115,6,2025,Qtr 4,November,1,"$300,00","$300,00"
115,7,2025,Qtr 4,November,8,"$300,00","$300,00"
115,8,2025,Qtr 4,November,15,"$300,00","$300,00"
115,9,2025,Qtr 4,November,22,"$300,00","$300,00"
115,10,2025,Qtr 4,November,29,"$300,00","$300,00"
115,11,2025,Qtr 4,December,6,"$300,00","$300,00"
115,12,2025,Qtr 4,December,13,"$300,00","$300,00"
115,13,2025,Qtr 4,December,20,"$300,00","$300,00"
115,14,2025,Qtr 4,December,27,"$300,00","$300,00"
115,15,2026,Qtr 1,January,3,"$300,00","$300,00"
116,0,2025,Qtr 3,September,22,"$799,00","$799,00"
116,1,2025,Qtr 3,September,29,"$302,22","$302,22"
116,2,2025,Qtr 4,October,6,"$302,22","$302,22"
116,3,2025,Qtr 4,October,13,"$302,22","$302,22"
116,4,2025,Qtr 4,October,20,"$302,22","$302,22"
116,5,2025,Qtr 4,October,27,"$302,22","$302,22"
116,6,2025,Qtr 4,November,3,"$302,22","$302,22"
116,7,2025,Qtr 4,November,10,"$302,22","$302,22"
116,8,2025,Qtr 4,November,17,"$302,22","$302,22"
116,9,2025,Qtr 4,November,24,"$302,22","$302,22"
116,10,2025,Qtr 4,December,1,"$302,22","$302,22"
116,11,2025,Qtr 4,December,8,"$302,22","$302,22"
116,12,2025,Qtr 4,December,15,"$302,22","$302,22"
116,13,2025,Qtr 4,December,22,"$302,22","$302,22"
116,14,2025,Qtr 4,December,29,"$302,22","$302,22"
116,15,2026,Qtr 1,January,5,"$302,22","$302,22"
116,16,2026,Qtr 1,January,12,"$302,22","$302,22"
116,17,2026,Qtr 1,January,19,"$302,22","$302,22"
116,18,2026,Qtr 1,January,26,"$302,22","$0,00"
123,0,2025,Qtr 4,October,2,"$799,00","$799,00"
123,1,2025,Qtr 4,October,9,"$160,47","$160,47"
123,2,2025,Qtr 4,October,16,"$160,47","$160,47"
